1   171   1  13.0767
3   459   1  21.4243
5   701   1  26.4764
7   916   1  30.2655
9   1069   1  32.6956
11   1250   1  35.3553
13   1337   1  36.565
15   1397   1  37.3765
17   1446   1  38.0263
19   1426   1  37.7624
21   1402   1  37.4433
23   1251   1  35.3695
25   1252   1  35.3836
27   1146   1  33.8526
29   1078   1  32.8329
31   884   1  29.7321
33   745   1  27.2947
35   589   1  24.2693
37   500   1  22.3607
39   345   1  18.5742
41   286   1  16.9115
43   233   1  15.2643
45   160   1  12.6491
47   132   1  11.4891
49   86   1  9.27362
51   38   1  6.16441
53   20   1  4.47214
55   5   1  2.23607
57   0   1  0
59   0   1  0
61   0   1  0
63   0   1  0
65   0   1  0
67   0   1  0
69   0   1  0
71   0   1  0
73   0   1  0
75   0   1  0
77   0   1  0
79   0   1  0
