-20.2  0  0.2  0
-19.8  0  0.2  0
-19.4  0  0.2  0
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  0  0.2  0
-17.8  0  0.2  0
-17.4  0  0.2  0
-17  0  0.2  0
-16.6  0  0.2  0
-16.2  2  0.2  1.41421
-15.8  0  0.2  0
-15.4  2  0.2  1.41421
-15  1  0.2  1
-14.6  1  0.2  1
-14.2  3  0.2  1.73205
-13.8  1  0.2  1
-13.4  2  0.2  1.41421
-13  9  0.2  3
-12.6  4  0.2  2
-12.2  4  0.2  2
-11.8  4  0.2  2
-11.4  6  0.2  2.44949
-11  9  0.2  3
-10.6  12  0.2  3.4641
-10.2  10  0.2  3.16228
-9.8  16  0.2  4
-9.4  16  0.2  4
-9  27  0.2  5.19615
-8.6  13  0.2  3.60555
-8.2  25  0.2  5
-7.8  26  0.2  5.09902
-7.4  48  0.2  6.9282
-7  53  0.2  7.28011
-6.6  66  0.2  8.12404
-6.2  78  0.2  8.83176
-5.8  90  0.2  9.48683
-5.4  94  0.2  9.69536
-5  111  0.2  10.5357
-4.6  141  0.2  11.8743
-4.2  174  0.2  13.1909
-3.8  191  0.2  13.8203
-3.4  223  0.2  14.9332
-3  286  0.2  16.9115
-2.6  321  0.2  17.9165
-2.2  365  0.2  19.105
-1.8  417  0.2  20.4206
-1.4  563  0.2  23.7276
-1  673  0.2  25.9422
-0.6  768  0.2  27.7128
-0.2  986  0.2  31.4006
0.2  0  0.2  0
0.6  0  0.2  0
1  0  0.2  0
1.4  0  0.2  0
1.8  0  0.2  0
2.2  0  0.2  0
2.6  0  0.2  0
3  0  0.2  0
3.4  0  0.2  0
3.8  0  0.2  0
4.2  0  0.2  0
4.6  0  0.2  0
5  0  0.2  0
5.4  0  0.2  0
5.8  0  0.2  0
6.2  0  0.2  0
6.6  0  0.2  0
7  0  0.2  0
7.4  0  0.2  0
7.8  0  0.2  0
8.2  0  0.2  0
8.6  0  0.2  0
9  0  0.2  0
9.4  0  0.2  0
9.8  0  0.2  0
10.2  0  0.2  0
10.6  0  0.2  0
11  0  0.2  0
11.4  0  0.2  0
11.8  0  0.2  0
12.2  0  0.2  0
12.6  0  0.2  0
13  0  0.2  0
13.4  0  0.2  0
13.8  0  0.2  0
14.2  0  0.2  0
14.6  0  0.2  0
15  0  0.2  0
15.4  0  0.2  0
15.8  0  0.2  0
16.2  0  0.2  0
16.6  0  0.2  0
17  0  0.2  0
17.4  0  0.2  0
17.8  0  0.2  0
18.2  0  0.2  0
18.6  0  0.2  0
19  0  0.2  0
19.4  0  0.2  0
