-20.2  0  0.2  0
-19.8  0  0.2  0
-19.4  0  0.2  0
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  0  0.2  0
-17.8  0  0.2  0
-17.4  0  0.2  0
-17  0  0.2  0
-16.6  0  0.2  0
-16.2  0  0.2  0
-15.8  0  0.2  0
-15.4  0  0.2  0
-15  0  0.2  0
-14.6  0  0.2  0
-14.2  0  0.2  0
-13.8  0  0.2  0
-13.4  0  0.2  0
-13  0  0.2  0
-12.6  0  0.2  0
-12.2  0  0.2  0
-11.8  0  0.2  0
-11.4  0  0.2  0
-11  0  0.2  0
-10.6  0  0.2  0
-10.2  0  0.2  0
-9.8  0  0.2  0
-9.4  0  0.2  0
-9  0  0.2  0
-8.6  0  0.2  0
-8.2  0  0.2  0
-7.8  0  0.2  0
-7.4  0  0.2  0
-7  0  0.2  0
-6.6  0  0.2  0
-6.2  0  0.2  0
-5.8  0  0.2  0
-5.4  0  0.2  0
-5  0  0.2  0
-4.6  0  0.2  0
-4.2  0  0.2  0
-3.8  0  0.2  0
-3.4  0  0.2  0
-3  0  0.2  0
-2.6  0  0.2  0
-2.2  0  0.2  0
-1.8  0  0.2  0
-1.4  0  0.2  0
-1  0  0.2  0
-0.6  0  0.2  0
-0.2  0  0.2  0
0.2  0  0.2  0
0.6  2  0.2  1.41421
1  80  0.2  8.94427
1.4  613  0.2  24.7588
1.8  1031  0.2  32.1092
2.2  969  0.2  31.1288
2.6  709  0.2  26.6271
3  502  0.2  22.4054
3.4  379  0.2  19.4679
3.8  251  0.2  15.843
4.2  199  0.2  14.1067
4.6  140  0.2  11.8322
5  117  0.2  10.8167
5.4  92  0.2  9.59166
5.8  86  0.2  9.27362
6.2  61  0.2  7.81025
6.6  47  0.2  6.85565
7  44  0.2  6.63325
7.4  27  0.2  5.19615
7.8  38  0.2  6.16441
8.2  36  0.2  6
8.6  25  0.2  5
9  26  0.2  5.09902
9.4  26  0.2  5.09902
9.8  8  0.2  2.82843
10.2  15  0.2  3.87298
10.6  13  0.2  3.60555
11  12  0.2  3.4641
11.4  16  0.2  4
11.8  5  0.2  2.23607
12.2  8  0.2  2.82843
12.6  10  0.2  3.16228
13  9  0.2  3
13.4  6  0.2  2.44949
13.8  6  0.2  2.44949
14.2  7  0.2  2.64575
14.6  11  0.2  3.31662
15  7  0.2  2.64575
15.4  7  0.2  2.64575
15.8  7  0.2  2.64575
16.2  7  0.2  2.64575
16.6  5  0.2  2.23607
17  8  0.2  2.82843
17.4  2  0.2  1.41421
17.8  6  0.2  2.44949
18.2  5  0.2  2.23607
18.6  6  0.2  2.44949
19  1  0.2  1
19.4  3  0.2  1.73205
