-20.2  70  0.2  8.3666
-19.8  3  0.2  1.73205
-19.4  1  0.2  1
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  3  0.2  1.73205
-17.8  1  0.2  1
-17.4  3  0.2  1.73205
-17  1  0.2  1
-16.6  2  0.2  1.41421
-16.2  0  0.2  0
-15.8  4  0.2  2
-15.4  1  0.2  1
-15  0  0.2  0
-14.6  1  0.2  1
-14.2  0  0.2  0
-13.8  0  0.2  0
-13.4  0  0.2  0
-13  2  0.2  1.41421
-12.6  3  0.2  1.73205
-12.2  3  0.2  1.73205
-11.8  5  0.2  2.23607
-11.4  0  0.2  0
-11  0  0.2  0
-10.6  0  0.2  0
-10.2  1  0.2  1
-9.8  2  0.2  1.41421
-9.4  2  0.2  1.41421
-9  3  0.2  1.73205
-8.6  3  0.2  1.73205
-8.2  2  0.2  1.41421
-7.8  1  0.2  1
-7.4  0  0.2  0
-7  4  0.2  2
-6.6  2  0.2  1.41421
-6.2  2  0.2  1.41421
-5.8  4  0.2  2
-5.4  3  0.2  1.73205
-5  1  0.2  1
-4.6  3  0.2  1.73205
-4.2  2  0.2  1.41421
-3.8  2  0.2  1.41421
-3.4  2  0.2  1.41421
-3  2  0.2  1.41421
-2.6  1  0.2  1
-2.2  6  0.2  2.44949
-1.8  2  0.2  1.41421
-1.4  1  0.2  1
-1  7  0.2  2.64575
-0.6  7  0.2  2.64575
-0.2  6  0.2  2.44949
0.2  5  0.2  2.23607
0.6  7  0.2  2.64575
1  8  0.2  2.82843
1.4  5  0.2  2.23607
1.8  7  0.2  2.64575
2.2  9  0.2  3
2.6  7  0.2  2.64575
3  16  0.2  4
3.4  8  0.2  2.82843
3.8  9  0.2  3
4.2  12  0.2  3.4641
4.6  21  0.2  4.58258
5  18  0.2  4.24264
5.4  13  0.2  3.60555
5.8  11  0.2  3.31662
6.2  15  0.2  3.87298
6.6  18  0.2  4.24264
7  17  0.2  4.12311
7.4  26  0.2  5.09902
7.8  37  0.2  6.08276
8.2  39  0.2  6.245
8.6  39  0.2  6.245
9  48  0.2  6.9282
9.4  50  0.2  7.07107
9.8  75  0.2  8.66025
10.2  94  0.2  9.69536
10.6  134  0.2  11.5758
11  178  0.2  13.3417
11.4  225  0.2  15
11.8  302  0.2  17.3781
12.2  410  0.2  20.2485
12.6  552  0.2  23.4947
13  571  0.2  23.8956
13.4  511  0.2  22.6053
13.8  427  0.2  20.664
14.2  318  0.2  17.8326
14.6  254  0.2  15.9374
15  170  0.2  13.0384
15.4  133  0.2  11.5326
15.8  104  0.2  10.198
16.2  80  0.2  8.94427
16.6  61  0.2  7.81025
17  42  0.2  6.48074
17.4  62  0.2  7.87401
17.8  33  0.2  5.74456
18.2  39  0.2  6.245
18.6  27  0.2  5.19615
19  32  0.2  5.65685
19.4  18  0.2  4.24264
