-20.2  0  0.2  0
-19.8  0  0.2  0
-19.4  0  0.2  0
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  0  0.2  0
-17.8  0  0.2  0
-17.4  0  0.2  0
-17  0  0.2  0
-16.6  0  0.2  0
-16.2  0  0.2  0
-15.8  0  0.2  0
-15.4  0  0.2  0
-15  0  0.2  0
-14.6  0  0.2  0
-14.2  0  0.2  0
-13.8  0  0.2  0
-13.4  0  0.2  0
-13  0  0.2  0
-12.6  0  0.2  0
-12.2  0  0.2  0
-11.8  0  0.2  0
-11.4  0  0.2  0
-11  0  0.2  0
-10.6  0  0.2  0
-10.2  0  0.2  0
-9.8  0  0.2  0
-9.4  0  0.2  0
-9  0  0.2  0
-8.6  0  0.2  0
-8.2  0  0.2  0
-7.8  0  0.2  0
-7.4  0  0.2  0
-7  0  0.2  0
-6.6  0  0.2  0
-6.2  0  0.2  0
-5.8  0  0.2  0
-5.4  0  0.2  0
-5  0  0.2  0
-4.6  0  0.2  0
-4.2  0  0.2  0
-3.8  0  0.2  0
-3.4  0  0.2  0
-3  0  0.2  0
-2.6  0  0.2  0
-2.2  0  0.2  0
-1.8  0  0.2  0
-1.4  0  0.2  0
-1  0  0.2  0
-0.6  0  0.2  0
-0.2  0  0.2  0
0.2  539  0.2  23.2164
0.6  477  0.2  21.8403
1  453  0.2  21.2838
1.4  386  0.2  19.6469
1.8  397  0.2  19.9249
2.2  380  0.2  19.4936
2.6  308  0.2  17.5499
3  287  0.2  16.9411
3.4  250  0.2  15.8114
3.8  195  0.2  13.9642
4.2  189  0.2  13.7477
4.6  183  0.2  13.5277
5  165  0.2  12.8452
5.4  157  0.2  12.53
5.8  132  0.2  11.4891
6.2  146  0.2  12.083
6.6  111  0.2  10.5357
7  99  0.2  9.94987
7.4  98  0.2  9.89949
7.8  83  0.2  9.11043
8.2  86  0.2  9.27362
8.6  59  0.2  7.68115
9  60  0.2  7.74597
9.4  60  0.2  7.74597
9.8  60  0.2  7.74597
10.2  47  0.2  6.85565
10.6  45  0.2  6.7082
11  44  0.2  6.63325
11.4  31  0.2  5.56776
11.8  32  0.2  5.65685
12.2  23  0.2  4.79583
12.6  21  0.2  4.58258
13  12  0.2  3.4641
13.4  24  0.2  4.89898
13.8  24  0.2  4.89898
14.2  15  0.2  3.87298
14.6  11  0.2  3.31662
15  7  0.2  2.64575
15.4  15  0.2  3.87298
15.8  16  0.2  4
16.2  17  0.2  4.12311
16.6  10  0.2  3.16228
17  7  0.2  2.64575
17.4  7  0.2  2.64575
17.8  9  0.2  3
18.2  7  0.2  2.64575
18.6  6  0.2  2.44949
19  4  0.2  2
19.4  7  0.2  2.64575
