-20.2  38  0.2  6.16441
-19.8  1  0.2  1
-19.4  2  0.2  1.41421
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  1  0.2  1
-17.8  1  0.2  1
-17.4  1  0.2  1
-17  2  0.2  1.41421
-16.6  2  0.2  1.41421
-16.2  0  0.2  0
-15.8  0  0.2  0
-15.4  2  0.2  1.41421
-15  2  0.2  1.41421
-14.6  1  0.2  1
-14.2  0  0.2  0
-13.8  3  0.2  1.73205
-13.4  0  0.2  0
-13  6  0.2  2.44949
-12.6  4  0.2  2
-12.2  2  0.2  1.41421
-11.8  4  0.2  2
-11.4  4  0.2  2
-11  0  0.2  0
-10.6  1  0.2  1
-10.2  5  0.2  2.23607
-9.8  2  0.2  1.41421
-9.4  3  0.2  1.73205
-9  2  0.2  1.41421
-8.6  4  0.2  2
-8.2  5  0.2  2.23607
-7.8  3  0.2  1.73205
-7.4  2  0.2  1.41421
-7  7  0.2  2.64575
-6.6  7  0.2  2.64575
-6.2  2  0.2  1.41421
-5.8  12  0.2  3.4641
-5.4  8  0.2  2.82843
-5  22  0.2  4.69042
-4.6  23  0.2  4.79583
-4.2  25  0.2  5
-3.8  32  0.2  5.65685
-3.4  59  0.2  7.68115
-3  81  0.2  9
-2.6  119  0.2  10.9087
-2.2  270  0.2  16.4317
-1.8  629  0.2  25.0799
-1.4  1669  0.2  40.8534
-1  1493  0.2  38.6394
-0.6  529  0.2  23
-0.2  224  0.2  14.9666
0.2  132  0.2  11.4891
0.6  75  0.2  8.66025
1  47  0.2  6.85565
1.4  37  0.2  6.08276
1.8  25  0.2  5
2.2  24  0.2  4.89898
2.6  26  0.2  5.09902
3  14  0.2  3.74166
3.4  8  0.2  2.82843
3.8  8  0.2  2.82843
4.2  12  0.2  3.4641
4.6  8  0.2  2.82843
5  7  0.2  2.64575
5.4  3  0.2  1.73205
5.8  5  0.2  2.23607
6.2  3  0.2  1.73205
6.6  2  0.2  1.41421
7  1  0.2  1
7.4  1  0.2  1
7.8  6  0.2  2.44949
8.2  1  0.2  1
8.6  3  0.2  1.73205
9  3  0.2  1.73205
9.4  2  0.2  1.41421
9.8  2  0.2  1.41421
10.2  4  0.2  2
10.6  2  0.2  1.41421
11  2  0.2  1.41421
11.4  1  0.2  1
11.8  2  0.2  1.41421
12.2  0  0.2  0
12.6  0  0.2  0
13  2  0.2  1.41421
13.4  3  0.2  1.73205
13.8  1  0.2  1
14.2  0  0.2  0
14.6  0  0.2  0
15  5  0.2  2.23607
15.4  2  0.2  1.41421
15.8  0  0.2  0
16.2  2  0.2  1.41421
16.6  2  0.2  1.41421
17  2  0.2  1.41421
17.4  1  0.2  1
17.8  0  0.2  0
18.2  1  0.2  1
18.6  0  0.2  0
19  0  0.2  0
19.4  0  0.2  0
