-20.2  0  0.2  0
-19.8  0  0.2  0
-19.4  0  0.2  0
-19  0  0.2  0
-18.6  0  0.2  0
-18.2  0  0.2  0
-17.8  0  0.2  0
-17.4  0  0.2  0
-17  0  0.2  0
-16.6  0  0.2  0
-16.2  0  0.2  0
-15.8  0  0.2  0
-15.4  0  0.2  0
-15  0  0.2  0
-14.6  0  0.2  0
-14.2  0  0.2  0
-13.8  0  0.2  0
-13.4  0  0.2  0
-13  0  0.2  0
-12.6  0  0.2  0
-12.2  0  0.2  0
-11.8  0  0.2  0
-11.4  0  0.2  0
-11  0  0.2  0
-10.6  0  0.2  0
-10.2  0  0.2  0
-9.8  1  0.2  1
-9.4  2  0.2  1.41421
-9  1  0.2  1
-8.6  2  0.2  1.41421
-8.2  3  0.2  1.73205
-7.8  4  0.2  2
-7.4  3  0.2  1.73205
-7  9  0.2  3
-6.6  14  0.2  3.74166
-6.2  17  0.2  4.12311
-5.8  23  0.2  4.79583
-5.4  25  0.2  5
-5  27  0.2  5.19615
-4.6  37  0.2  6.08276
-4.2  60  0.2  7.74597
-3.8  68  0.2  8.24621
-3.4  86  0.2  9.27362
-3  105  0.2  10.247
-2.6  131  0.2  11.4455
-2.2  138  0.2  11.7473
-1.8  171  0.2  13.0767
-1.4  195  0.2  13.9642
-1  227  0.2  15.0665
-0.6  247  0.2  15.7162
-0.2  231  0.2  15.1987
0.2  281  0.2  16.7631
0.6  286  0.2  16.9115
1  284  0.2  16.8523
1.4  295  0.2  17.1756
1.8  304  0.2  17.4356
2.2  303  0.2  17.4069
2.6  269  0.2  16.4012
3  270  0.2  16.4317
3.4  243  0.2  15.5885
3.8  253  0.2  15.906
4.2  205  0.2  14.3178
4.6  185  0.2  13.6015
5  156  0.2  12.49
5.4  159  0.2  12.6095
5.8  105  0.2  10.247
6.2  87  0.2  9.32738
6.6  87  0.2  9.32738
7  52  0.2  7.2111
7.4  44  0.2  6.63325
7.8  32  0.2  5.65685
8.2  28  0.2  5.2915
8.6  25  0.2  5
9  17  0.2  4.12311
9.4  14  0.2  3.74166
9.8  12  0.2  3.4641
10.2  8  0.2  2.82843
10.6  4  0.2  2
11  1  0.2  1
11.4  1  0.2  1
11.8  0  0.2  0
12.2  2  0.2  1.41421
12.6  1  0.2  1
13  0  0.2  0
13.4  0  0.2  0
13.8  0  0.2  0
14.2  0  0.2  0
14.6  1  0.2  1
15  0  0.2  0
15.4  0  0.2  0
15.8  0  0.2  0
16.2  0  0.2  0
16.6  0  0.2  0
17  0  0.2  0
17.4  0  0.2  0
17.8  0  0.2  0
18.2  0  0.2  0
18.6  0  0.2  0
19  0  0.2  0
19.4  0  0.2  0
