5.11841  9.90692  0.759131  4.50725
5.291  3.50635  8.5466  3.76915
5.80417  3.12285  2.71795  -60.5342
4.77933  8.75681  5.15815  -1.33537
4.40973  5.26721  5.10564  4.20448
4.90351  6.81233  4.21404  7.68008
5.37462  3.74453  5.94606  -11.8525
5.47299  5.13118  0.787707  2.72913
5.18005  4.83681  2.07167  3.33991
4.80235  3.04479  1.01878  7.56089
4.67713  1.04245  1.70119  5.66449
5.66017  2.82352  8.46406  3.95294
5.00418  5.53492  7.49692  3.6379
5.36342  6.12262  2.82052  4.68557
4.84655  5.40507  0.857591  2.32956
5.09428  3.6075  0.535251  3.73825
6.19345  1.52812  4.10958  3.25762
6.53564  6.5527  4.0026  2.14257
5.06673  6.46809  0.450171  3.5267
4.83422  6.36215  0.489286  3.52564
5.9718  2.25142  2.84943  4.14782
4.45102  2.93435  1.43715  4.06297
6.21102  1.77318  0.587078  3.83099
5.11452  5.31623  0.369195  -0.405375
5.43428  3.57576  7.3692  4.67303
4.41489  3.08752  2.33725  3.73705
4.67245  2.35939  2.12481  5.17719
6.48614  6.27388  0.798339  4.35177
4.3454  4.60465  0.19995  0.588259
5.89855  3.71359  2.87839  4.40432
4.58557  2.72594  2.91583  2.35127
4.81318  6.66702  1.90233  3.99077
5.44734  2.54031  2.53614  5.91452
4.73419  5.86075  4.40824  4.7444
4.25911  6.35444  2.67025  0.776685
4.23396  1.85106  1.73282  5.15547
5.11149  1.90683  2.36976  4.09586
5.14923  4.83109  2.25106  5.86878
6.07195  6.94895  3.8835  1.48382
5.00944  9.16913  1.9305  7.25893
4.70329  7.38669  0.649122  3.858
5.4809  6.6918  6.31944  4.46381
5.75759  4.26882  3.85861  3.53303
4.95035  3.96313  0.203699  3.61412
5.79585  5.75962  3.37249  2.60841
5.1507  4.99263  4.91544  19.5772
4.20455  2.3945  0.186319  3.6908
5.48592  3.70995  0.555657  3.67074
4.4174  3.20311  1.99857  6.02727
4.81903  4.6  3.65552  4.55302
4.51442  5.97624  2.34264  4.77392
5.24856  5.37382  4.83565  2.79064
3.56353  5.96091  4.4943  -3.18151
4.89085  1.91701  0.561904  5.01529
4.9943  1.45026  6.17366  3.71311
5.75892  2.21584  1.59424  4.39164
5.84683  2.71041  0.656121  4.43427
5.56912  6.11466  4.48807  5.46541
4.62786  2.79757  2.36837  2.54854
6.09772  8.86801  6.9449  4.47843
5.24181  2.26703  2.71399  4.77817
5.4786  4.15636  7.53913  4.63387
5.98604  2.69427  4.42949  4.23197
5.61618  5.82669  9.50338  2.85161
5.56516  4.60394  5.95081  3.50498
5.15143  9.57954  3.158  4.48779
5.402  3.30813  4.0201  3.8163
4.79111  5.50781  1.26613  2.40599
5.48205  2.80245  2.4335  -3.42738
5.55594  2.4374  9.89642  11.4073
4.94643  2.17913  4.14327  4.42138
5.09926  0.9962  2.05641  3.4386
4.29934  7.36173  1.40786  4.07538
5.65035  5.7401  1.14341  4.23975
5.31787  4.40263  4.4094  4.85361
5.30008  7.53013  4.12071  14.5375
5.37427  1.75261  0.551742  8.83642
